transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description
245,1057,2020,1599.01,2023-01-01 00:04:04,1,American Express,City-31,Online Shopping,42,Purchase at Merchant-2020
246,1067,2012,7630.01,2023-01-01 00:04:05,0,MasterCard,City-9,Online Shopping,26,Purchase at Merchant-2012
247,1058,2048,8687.96,2023-01-01 00:04:06,1,Discover,City-42,Travel,49,Purchase at Merchant-2048
248,1016,2022,2281.69,2023-01-01 00:04:07,1,Discover,City-13,Groceries,19,Purchase at Merchant-2022
249,1032,2073,574.58,2023-01-01 00:04:08,1,Visa,City-43,Online Shopping,43,Purchase at Merchant-2073
250,1029,2016,6838.38,2023-01-01 00:04:09,1,Discover,City-25,Gas Station,41,Purchase at Merchant-2016
251,1009,2002,252.01,2023-01-01 00:04:10,1,MasterCard,City-33,Gas Station,67,Purchase at Merchant-2002
252,1044,2092,6432.6,2023-01-01 00:04:11,0,Discover,City-24,Online Shopping,33,Purchase at Merchant-2092
253,1003,2068,6975.9,2023-01-01 00:04:12,1,Discover,City-3,Travel,61,Purchase at Merchant-2068
254,1076,2056,4792.15,2023-01-01 00:04:13,0,MasterCard,City-17,Groceries,53,Purchase at Merchant-2056
255,1071,2099,431.34,2023-01-01 00:04:14,1,Visa,City-47,Retail,22,Purchase at Merchant-2099
256,1030,2059,7587.69,2023-01-01 00:04:15,1,American Express,City-48,Retail,31,Purchase at Merchant-2059
257,1076,2087,9500.16,2023-01-01 00:04:16,0,Discover,City-43,Travel,69,Purchase at Merchant-2087
258,1029,2064,9544.67,2023-01-01 00:04:17,0,Discover,City-20,Groceries,48,Purchase at Merchant-2064
259,1001,2016,1385.35,2023-01-01 00:04:18,1,American Express,City-35,Groceries,52,Purchase at Merchant-2016
260,1010,2029,3201.4,2023-01-01 00:04:19,0,Visa,City-24,Groceries,55,Purchase at Merchant-2029
261,1091,2092,3881.38,2023-01-01 00:04:20,1,American Express,City-11,Groceries,39,Purchase at Merchant-2092
262,1081,2027,6346.96,2023-01-01 00:04:21,1,American Express,City-25,Online Shopping,42,Purchase at Merchant-2027
263,1008,2025,3964.13,2023-01-01 00:04:22,0,American Express,City-4,Gas Station,62,Purchase at Merchant-2025
264,1030,2035,5107.37,2023-01-01 00:04:23,0,Discover,City-41,Gas Station,26,Purchase at Merchant-2035
265,1009,2037,2903.5,2023-01-01 00:04:24,0,Discover,City-49,Travel,30,Purchase at Merchant-2037
266,1005,2096,244.9,2023-01-01 00:04:25,0,Visa,City-10,Travel,38,Purchase at Merchant-2096
267,1043,2064,7150.27,2023-01-01 00:04:26,0,MasterCard,City-47,Gas Station,36,Purchase at Merchant-2064
268,1010,2049,4155.24,2023-01-01 00:04:27,1,American Express,City-16,Groceries,32,Purchase at Merchant-2049
269,1066,2017,688.94,2023-01-01 00:04:28,1,Discover,City-22,Retail,41,Purchase at Merchant-2017
270,1031,2056,2009.24,2023-01-01 00:04:29,1,American Express,City-19,Online Shopping,59,Purchase at Merchant-2056
271,1036,2027,369.7,2023-01-01 00:04:30,0,Visa,City-42,Retail,22,Purchase at Merchant-2027
272,1086,2077,2302.76,2023-01-01 00:04:31,0,American Express,City-31,Groceries,28,Purchase at Merchant-2077
273,1063,2028,4919.74,2023-01-01 00:04:32,0,MasterCard,City-10,Travel,55,Purchase at Merchant-2028
274,1028,2037,3500.32,2023-01-01 00:04:33,1,Discover,City-11,Online Shopping,19,Purchase at Merchant-2037
275,1070,2094,815.47,2023-01-01 00:04:34,0,American Express,City-17,Travel,37,Purchase at Merchant-2094
276,1017,2087,8817.65,2023-01-01 00:04:35,1,MasterCard,City-3,Online Shopping,41,Purchase at Merchant-2087
277,1093,2025,5096.39,2023-01-01 00:04:36,0,Visa,City-21,Retail,52,Purchase at Merchant-2025
278,1074,2054,8292.08,2023-01-01 00:04:37,0,American Express,City-47,Gas Station,69,Purchase at Merchant-2054
279,1074,2024,3977.84,2023-01-01 00:04:38,1,Visa,City-24,Gas Station,54,Purchase at Merchant-2024
280,1061,2053,1531.04,2023-01-01 00:04:39,0,Discover,City-16,Online Shopping,69,Purchase at Merchant-2053
281,1032,2019,83.43,2023-01-01 00:04:40,0,MasterCard,City-3,Retail,44,Purchase at Merchant-2019
282,1061,2004,6280.52,2023-01-01 00:04:41,1,Discover,City-49,Restaurant,32,Purchase at Merchant-2004
283,1053,2038,6231.69,2023-01-01 00:04:42,1,MasterCard,City-26,Gas Station,63,Purchase at Merchant-2038
284,1025,2034,2663.81,2023-01-01 00:04:43,0,American Express,City-5,Restaurant,53,Purchase at Merchant-2034
285,1013,2031,3749.26,2023-01-01 00:04:44,0,MasterCard,City-8,Gas Station,40,Purchase at Merchant-2031
286,1013,2080,3890.31,2023-01-01 00:04:45,1,Visa,City-15,Retail,56,Purchase at Merchant-2080
287,1085,2058,8349.88,2023-01-01 00:04:46,0,MasterCard,City-40,Gas Station,41,Purchase at Merchant-2058
288,1056,2032,7544.17,2023-01-01 00:04:47,0,MasterCard,City-2,Restaurant,26,Purchase at Merchant-2032
289,1046,2048,2570.22,2023-01-01 00:04:48,1,MasterCard,City-1,Retail,36,Purchase at Merchant-2048
290,1055,2075,1965.77,2023-01-01 00:04:49,1,MasterCard,City-18,Restaurant,70,Purchase at Merchant-2075
291,1053,2088,8980.3,2023-01-01 00:04:50,0,MasterCard,City-24,Travel,21,Purchase at Merchant-2088
292,1060,2083,3932.4,2023-01-01 00:04:51,0,Visa,City-42,Online Shopping,39,Purchase at Merchant-2083
293,1094,2059,6508.12,2023-01-01 00:04:52,0,American Express,City-34,Restaurant,20,Purchase at Merchant-2059
294,1007,2011,4521.98,2023-01-01 00:04:53,0,Visa,City-39,Online Shopping,21,Purchase at Merchant-2011
295,1087,2002,4460.98,2023-01-01 00:04:54,1,Visa,City-9,Retail,35,Purchase at Merchant-2002
296,1084,2061,9677.67,2023-01-01 00:04:55,0,Discover,City-31,Online Shopping,70,Purchase at Merchant-2061
297,1083,2018,6721.75,2023-01-01 00:04:56,1,Visa,City-24,Travel,38,Purchase at Merchant-2018
298,1013,2042,7702.47,2023-01-01 00:04:57,1,MasterCard,City-41,Retail,68,Purchase at Merchant-2042
299,1008,2089,2053.85,2023-01-01 00:04:58,0,MasterCard,City-11,Groceries,23,Purchase at Merchant-2089
300,1052,2051,1135.81,2023-01-01 00:04:59,0,Visa,City-13,Gas Station,65,Purchase at Merchant-2051
301,1094,2088,3880.65,2023-01-01 00:05:00,1,American Express,City-18,Restaurant,68,Purchase at Merchant-2088
302,1044,2028,1076.23,2023-01-01 00:05:01,0,American Express,City-4,Gas Station,19,Purchase at Merchant-2028
303,1014,2092,9331.5,2023-01-01 00:05:02,0,American Express,City-33,Restaurant,64,Purchase at Merchant-2092
304,1032,2050,2063.78,2023-01-01 00:05:03,1,American Express,City-32,Travel,43,Purchase at Merchant-2050
305,1025,2091,7600.0,2023-01-01 00:05:04,1,Discover,City-3,Groceries,59,Purchase at Merchant-2091
306,1025,2055,7359.67,2023-01-01 00:05:05,0,Discover,City-49,Online Shopping,42,Purchase at Merchant-2055
307,1069,2095,2993.11,2023-01-01 00:05:06,1,Discover,City-24,Retail,66,Purchase at Merchant-2095
308,1058,2077,6900.6,2023-01-01 00:05:07,0,Visa,City-27,Online Shopping,44,Purchase at Merchant-2077
309,1018,2033,2151.28,2023-01-01 00:05:08,1,American Express,City-36,Gas Station,18,Purchase at Merchant-2033
310,1055,2010,5936.65,2023-01-01 00:05:09,0,American Express,City-43,Groceries,41,Purchase at Merchant-2010
311,1024,2013,3040.67,2023-01-01 00:05:10,0,Visa,City-15,Groceries,53,Purchase at Merchant-2013
312,1036,2072,4643.16,2023-01-01 00:05:11,1,Discover,City-15,Gas Station,50,Purchase at Merchant-2072
313,1060,2008,6481.82,2023-01-01 00:05:12,0,Discover,City-22,Online Shopping,20,Purchase at Merchant-2008
314,1032,2007,2305.8,2023-01-01 00:05:13,0,Discover,City-24,Gas Station,55,Purchase at Merchant-2007
315,1010,2043,8903.16,2023-01-01 00:05:14,0,Visa,City-23,Restaurant,38,Purchase at Merchant-2043
316,1057,2031,8437.19,2023-01-01 00:05:15,0,American Express,City-26,Travel,54,Purchase at Merchant-2031
317,1071,2061,2175.89,2023-01-01 00:05:16,0,American Express,City-16,Online Shopping,28,Purchase at Merchant-2061
318,1013,2046,247.89,2023-01-01 00:05:17,0,Discover,City-33,Retail,59,Purchase at Merchant-2046
319,1007,2078,133.48,2023-01-01 00:05:18,1,MasterCard,City-24,Restaurant,34,Purchase at Merchant-2078
320,1084,2086,8297.58,2023-01-01 00:05:19,1,Visa,City-38,Retail,31,Purchase at Merchant-2086
321,1070,2077,8604.98,2023-01-01 00:05:20,0,Visa,City-36,Retail,55,Purchase at Merchant-2077
322,1002,2091,2071.46,2023-01-01 00:05:21,0,Discover,City-5,Gas Station,58,Purchase at Merchant-2091
323,1012,2096,9468.48,2023-01-01 00:05:22,0,American Express,City-34,Online Shopping,59,Purchase at Merchant-2096
324,1097,2006,3891.83,2023-01-01 00:05:23,0,American Express,City-50,Online Shopping,50,Purchase at Merchant-2006
325,1031,2001,3280.31,2023-01-01 00:05:24,1,Discover,City-10,Retail,23,Purchase at Merchant-2001
326,1022,2033,9842.45,2023-01-01 00:05:25,0,Discover,City-36,Travel,39,Purchase at Merchant-2033
327,1053,2065,6022.11,2023-01-01 00:05:26,0,Discover,City-17,Restaurant,51,Purchase at Merchant-2065
328,1063,2080,1660.92,2023-01-01 00:05:27,0,Discover,City-14,Gas Station,58,Purchase at Merchant-2080
329,1062,2049,4921.91,2023-01-01 00:05:28,0,Discover,City-40,Groceries,50,Purchase at Merchant-2049
330,1028,2039,5612.69,2023-01-01 00:05:29,0,American Express,City-37,Gas Station,33,Purchase at Merchant-2039
331,1052,2051,2860.57,2023-01-01 00:05:30,0,Discover,City-50,Groceries,28,Purchase at Merchant-2051
332,1008,2086,9867.94,2023-01-01 00:05:31,1,Discover,City-29,Groceries,27,Purchase at Merchant-2086
333,1022,2048,8575.02,2023-01-01 00:05:32,0,Discover,City-20,Travel,41,Purchase at Merchant-2048
334,1049,2017,2492.7,2023-01-01 00:05:33,1,Discover,City-34,Restaurant,70,Purchase at Merchant-2017
335,1001,2072,6167.54,2023-01-01 00:05:34,1,American Express,City-25,Online Shopping,49,Purchase at Merchant-2072
336,1050,2006,8845.28,2023-01-01 00:05:35,0,Discover,City-38,Gas Station,21,Purchase at Merchant-2006
337,1034,2075,8528.29,2023-01-01 00:05:36,0,Discover,City-36,Gas Station,28,Purchase at Merchant-2075
338,1059,2023,6196.57,2023-01-01 00:05:37,0,Visa,City-3,Retail,25,Purchase at Merchant-2023
339,1037,2034,8573.09,2023-01-01 00:05:38,0,American Express,City-3,Gas Station,24,Purchase at Merchant-2034
340,1055,2022,9468.4,2023-01-01 00:05:39,0,MasterCard,City-23,Gas Station,44,Purchase at Merchant-2022
341,1090,2065,9302.29,2023-01-01 00:05:40,0,Visa,City-46,Restaurant,52,Purchase at Merchant-2065
342,1094,2064,3041.43,2023-01-01 00:05:41,1,American Express,City-24,Retail,65,Purchase at Merchant-2064
343,1072,2044,3820.39,2023-01-01 00:05:42,1,MasterCard,City-32,Online Shopping,42,Purchase at Merchant-2044
344,1085,2060,5685.43,2023-01-01 00:05:43,0,Discover,City-46,Gas Station,43,Purchase at Merchant-2060
345,1092,2017,1603.28,2023-01-01 00:05:44,1,American Express,City-14,Retail,60,Purchase at Merchant-2017
346,1063,2012,544.84,2023-01-01 00:05:45,0,American Express,City-13,Groceries,70,Purchase at Merchant-2012
347,1020,2041,2160.93,2023-01-01 00:05:46,0,American Express,City-34,Retail,20,Purchase at Merchant-2041
348,1025,2091,1915.95,2023-01-01 00:05:47,1,MasterCard,City-1,Travel,28,Purchase at Merchant-2091
349,1038,2068,4237.42,2023-01-01 00:05:48,1,Visa,City-30,Groceries,70,Purchase at Merchant-2068
350,1028,2056,8765.68,2023-01-01 00:05:49,1,Discover,City-40,Restaurant,52,Purchase at Merchant-2056
351,1008,2019,770.23,2023-01-01 00:05:50,1,American Express,City-48,Travel,56,Purchase at Merchant-2019
352,1075,2034,4180.7,2023-01-01 00:05:51,0,Visa,City-9,Travel,60,Purchase at Merchant-2034
353,1095,2015,233.72,2023-01-01 00:05:52,1,American Express,City-26,Online Shopping,62,Purchase at Merchant-2015
354,1070,2041,7706.73,2023-01-01 00:05:53,1,Discover,City-41,Travel,29,Purchase at Merchant-2041
355,1008,2006,8986.23,2023-01-01 00:05:54,1,MasterCard,City-25,Travel,51,Purchase at Merchant-2006
356,1096,2017,3027.48,2023-01-01 00:05:55,0,Discover,City-1,Travel,23,Purchase at Merchant-2017
357,1041,2064,2634.63,2023-01-01 00:05:56,1,MasterCard,City-37,Retail,34,Purchase at Merchant-2064
358,1008,2036,9301.96,2023-01-01 00:05:57,0,Discover,City-44,Retail,57,Purchase at Merchant-2036
359,1007,2096,8874.75,2023-01-01 00:05:58,0,American Express,City-19,Groceries,50,Purchase at Merchant-2096
360,1075,2047,8007.56,2023-01-01 00:05:59,0,American Express,City-1,Retail,56,Purchase at Merchant-2047
361,1062,2056,2054.61,2023-01-01 00:06:00,1,American Express,City-20,Groceries,43,Purchase at Merchant-2056
362,1065,2037,9194.87,2023-01-01 00:06:01,1,MasterCard,City-17,Online Shopping,40,Purchase at Merchant-2037
363,1068,2034,7445.16,2023-01-01 00:06:02,0,MasterCard,City-30,Groceries,45,Purchase at Merchant-2034
364,1021,2079,6821.47,2023-01-01 00:06:03,0,Visa,City-24,Retail,60,Purchase at Merchant-2079
365,1008,2098,313.37,2023-01-01 00:06:04,0,Discover,City-2,Travel,55,Purchase at Merchant-2098
366,1066,2034,9311.12,2023-01-01 00:06:05,0,Visa,City-7,Groceries,60,Purchase at Merchant-2034
367,1011,2067,4770.28,2023-01-01 00:06:06,1,American Express,City-30,Groceries,24,Purchase at Merchant-2067
368,1024,2041,153.3,2023-01-01 00:06:07,1,Visa,City-21,Gas Station,70,Purchase at Merchant-2041
369,1009,2056,870.09,2023-01-01 00:06:08,1,Discover,City-1,Travel,63,Purchase at Merchant-2056
370,1077,2022,2355.68,2023-01-01 00:06:09,0,MasterCard,City-22,Restaurant,48,Purchase at Merchant-2022
371,1009,2041,8699.22,2023-01-01 00:06:10,1,Discover,City-27,Travel,53,Purchase at Merchant-2041
372,1087,2095,5801.97,2023-01-01 00:06:11,1,MasterCard,City-44,Gas Station,25,Purchase at Merchant-2095
373,1031,2063,5578.87,2023-01-01 00:06:12,1,Discover,City-26,Restaurant,66,Purchase at Merchant-2063
374,1052,2098,2707.97,2023-01-01 00:06:13,1,American Express,City-23,Travel,41,Purchase at Merchant-2098
375,1016,2020,7031.74,2023-01-01 00:06:14,1,Visa,City-21,Retail,34,Purchase at Merchant-2020
376,1073,2072,4802.45,2023-01-01 00:06:15,1,Visa,City-34,Travel,61,Purchase at Merchant-2072
377,1032,2085,7317.03,2023-01-01 00:06:16,0,Discover,City-39,Travel,66,Purchase at Merchant-2085
378,1075,2082,1541.42,2023-01-01 00:06:17,1,Discover,City-49,Groceries,53,Purchase at Merchant-2082
379,1077,2057,660.93,2023-01-01 00:06:18,0,MasterCard,City-40,Gas Station,62,Purchase at Merchant-2057
380,1006,2007,6783.41,2023-01-01 00:06:19,0,American Express,City-41,Travel,30,Purchase at Merchant-2007
381,1080,2025,308.68,2023-01-01 00:06:20,1,Discover,City-48,Groceries,42,Purchase at Merchant-2025
382,1011,2020,4979.26,2023-01-01 00:06:21,1,Discover,City-3,Retail,69,Purchase at Merchant-2020
383,1054,2007,8306.21,2023-01-01 00:06:22,0,MasterCard,City-42,Online Shopping,23,Purchase at Merchant-2007
384,1085,2030,4130.12,2023-01-01 00:06:23,0,Visa,City-26,Groceries,65,Purchase at Merchant-2030
385,1075,2024,9729.34,2023-01-01 00:06:24,0,MasterCard,City-21,Groceries,67,Purchase at Merchant-2024
386,1073,2005,5771.84,2023-01-01 00:06:25,1,MasterCard,City-35,Groceries,22,Purchase at Merchant-2005
387,1067,2061,449.9,2023-01-01 00:06:26,1,Visa,City-26,Retail,38,Purchase at Merchant-2061
388,1041,2034,639.47,2023-01-01 00:06:27,1,American Express,City-38,Groceries,33,Purchase at Merchant-2034
389,1034,2021,7697.64,2023-01-01 00:06:28,1,MasterCard,City-32,Groceries,53,Purchase at Merchant-2021
390,1027,2091,2815.42,2023-01-01 00:06:29,1,Visa,City-48,Restaurant,32,Purchase at Merchant-2091
391,1086,2060,2822.87,2023-01-01 00:06:30,1,MasterCard,City-46,Travel,32,Purchase at Merchant-2060
392,1092,2056,4796.92,2023-01-01 00:06:31,0,Visa,City-46,Gas Station,42,Purchase at Merchant-2056
393,1041,2015,8021.39,2023-01-01 00:06:32,1,MasterCard,City-9,Groceries,42,Purchase at Merchant-2015
394,1031,2064,253.88,2023-01-01 00:06:33,0,MasterCard,City-11,Groceries,66,Purchase at Merchant-2064
395,1034,2006,2726.9,2023-01-01 00:06:34,1,MasterCard,City-13,Groceries,58,Purchase at Merchant-2006
396,1051,2057,8721.2,2023-01-01 00:06:35,1,Visa,City-11,Gas Station,67,Purchase at Merchant-2057
397,1017,2046,2355.84,2023-01-01 00:06:36,0,Visa,City-19,Gas Station,37,Purchase at Merchant-2046
398,1086,2091,4485.41,2023-01-01 00:06:37,0,Visa,City-12,Gas Station,36,Purchase at Merchant-2091
399,1083,2072,29.47,2023-01-01 00:06:38,0,Visa,City-3,Travel,55,Purchase at Merchant-2072
400,1039,2063,6505.32,2023-01-01 00:06:39,0,American Express,City-17,Restaurant,30,Purchase at Merchant-2063
401,1059,2059,8736.47,2023-01-01 00:06:40,0,Visa,City-16,Retail,36,Purchase at Merchant-2059
402,1041,2064,8355.57,2023-01-01 00:06:41,1,Discover,City-2,Retail,47,Purchase at Merchant-2064
403,1097,2015,4359.09,2023-01-01 00:06:42,1,American Express,City-4,Travel,62,Purchase at Merchant-2015
404,1010,2093,9521.94,2023-01-01 00:06:43,0,American Express,City-26,Retail,36,Purchase at Merchant-2093
405,1002,2019,4890.39,2023-01-01 00:06:44,1,American Express,City-16,Groceries,32,Purchase at Merchant-2019
406,1059,2016,2322.89,2023-01-01 00:06:45,0,American Express,City-45,Travel,21,Purchase at Merchant-2016
407,1080,2045,8486.08,2023-01-01 00:06:46,0,Discover,City-5,Gas Station,32,Purchase at Merchant-2045
408,1073,2012,482.47,2023-01-01 00:06:47,0,American Express,City-37,Gas Station,36,Purchase at Merchant-2012
409,1013,2027,3646.71,2023-01-01 00:06:48,0,American Express,City-7,Online Shopping,59,Purchase at Merchant-2027
410,1010,2037,5984.51,2023-01-01 00:06:49,0,MasterCard,City-3,Travel,27,Purchase at Merchant-2037
411,1069,2024,4568.01,2023-01-01 00:06:50,0,American Express,City-28,Online Shopping,45,Purchase at Merchant-2024
412,1028,2022,4730.03,2023-01-01 00:06:51,0,American Express,City-37,Groceries,47,Purchase at Merchant-2022
413,1065,2096,1647.31,2023-01-01 00:06:52,1,MasterCard,City-31,Gas Station,53,Purchase at Merchant-2096
414,1034,2066,6589.43,2023-01-01 00:06:53,1,Discover,City-7,Travel,65,Purchase at Merchant-2066
415,1017,2035,3719.01,2023-01-01 00:06:54,1,Visa,City-48,Online Shopping,67,Purchase at Merchant-2035
416,1045,2073,5514.73,2023-01-01 00:06:55,0,American Express,City-16,Gas Station,35,Purchase at Merchant-2073
417,1009,2085,1465.5,2023-01-01 00:06:56,1,Visa,City-25,Groceries,69,Purchase at Merchant-2085
418,1032,2075,7354.6,2023-01-01 00:06:57,1,American Express,City-49,Online Shopping,39,Purchase at Merchant-2075
419,1048,2028,3474.41,2023-01-01 00:06:58,1,MasterCard,City-16,Gas Station,69,Purchase at Merchant-2028
420,1037,2075,1747.89,2023-01-01 00:06:59,0,Discover,City-22,Online Shopping,43,Purchase at Merchant-2075
421,1021,2001,4023.77,2023-01-01 00:07:00,1,Discover,City-38,Online Shopping,45,Purchase at Merchant-2001
422,1057,2068,4680.17,2023-01-01 00:07:01,0,American Express,City-6,Online Shopping,64,Purchase at Merchant-2068
423,1070,2099,3480.9,2023-01-01 00:07:02,0,American Express,City-49,Gas Station,22,Purchase at Merchant-2099
424,1091,2074,2931.57,2023-01-01 00:07:03,0,Discover,City-43,Groceries,24,Purchase at Merchant-2074
425,1039,2024,8144.13,2023-01-01 00:07:04,0,MasterCard,City-6,Groceries,67,Purchase at Merchant-2024
426,1079,2054,7519.08,2023-01-01 00:07:05,1,American Express,City-20,Online Shopping,39,Purchase at Merchant-2054
427,1084,2010,4950.16,2023-01-01 00:07:06,0,Visa,City-46,Retail,40,Purchase at Merchant-2010
428,1068,2032,5427.26,2023-01-01 00:07:07,1,Discover,City-10,Travel,43,Purchase at Merchant-2032
429,1002,2099,3609.69,2023-01-01 00:07:08,0,MasterCard,City-4,Gas Station,53,Purchase at Merchant-2099
430,1086,2064,4322.8,2023-01-01 00:07:09,0,Discover,City-10,Travel,59,Purchase at Merchant-2064
431,1071,2087,6025.5,2023-01-01 00:07:10,0,Visa,City-36,Restaurant,22,Purchase at Merchant-2087
432,1039,2013,8848.88,2023-01-01 00:07:11,1,MasterCard,City-26,Groceries,44,Purchase at Merchant-2013
433,1085,2043,3334.71,2023-01-01 00:07:12,1,American Express,City-7,Groceries,18,Purchase at Merchant-2043
434,1014,2004,3593.1,2023-01-01 00:07:13,1,American Express,City-9,Gas Station,56,Purchase at Merchant-2004
435,1018,2037,4670.89,2023-01-01 00:07:14,1,Discover,City-10,Online Shopping,42,Purchase at Merchant-2037
436,1034,2088,7539.5,2023-01-01 00:07:15,0,Discover,City-14,Online Shopping,37,Purchase at Merchant-2088
437,1015,2088,8619.38,2023-01-01 00:07:16,1,Discover,City-11,Restaurant,60,Purchase at Merchant-2088
438,1014,2016,1651.12,2023-01-01 00:07:17,0,MasterCard,City-36,Retail,21,Purchase at Merchant-2016
439,1096,2051,437.13,2023-01-01 00:07:18,0,MasterCard,City-27,Restaurant,41,Purchase at Merchant-2051
440,1071,2048,5068.47,2023-01-01 00:07:19,1,American Express,City-44,Restaurant,46,Purchase at Merchant-2048
441,1020,2076,8598.52,2023-01-01 00:07:20,0,Discover,City-49,Travel,50,Purchase at Merchant-2076
442,1035,2014,6254.38,2023-01-01 00:07:21,1,American Express,City-8,Restaurant,49,Purchase at Merchant-2014
